segment_id,road_name,road_type,risk_category,road_risk_score,ai_risk_label,ai_risk_probability,prob_low_risk,prob_medium_risk,prob_high_risk,prob_critical_risk,ai_recommended_speed,recommended_safe_speed,road_function_score,infrastructure_score,exposure_score,human_tolerance_limit,operating_speed_score,crash_risk_score,start_km,end_km,start_lat,start_lon,end_lat,end_lon,geometry,posted_speed_limit,pedestrian_exposure_score,blackspot_flag,crash_count,fatal_crashes,schools_count,lighting_quality,roadside_hazards,intersection_density,speed_compliance_rate,speed_violation_score,hotspot_score,hotspot_category,human_segment_id,internal_id,speed_safety_score,original_safe_speed,misalignment_score,misalignment_category,speed_p85,ptw_share_pct,exposure_tier,urban_rural_flag,lane_count,median_presence,land_use_type,top_ai_factors,corridor_base,corridor_seq,congestion_index,congestion_category,congestion_smoothed,operating_speed_mean
763,Collector Rd Zone1-763,Collector,Moderate Misalignment,37,Moderate Misalignment,0.8938700260483261,0.1050553088782591,0.8938700260483261,0.0010467811842473486,2.788388916744541e-05,39,39,55.0,40.0,33.6,50,97.1,0,0.0,0.38,12.913896143187513,77.62584129653568,12.915424627215392,77.62897487581816,"LINESTRING(77.625841 12.913896, 77.628975 12.915425)",30,24.4,No,0,0,0,Good,Low,2.42,0.7,30.0,28.8,Moderate Risk,SEG-00763,SEG_000000763,70.7,39,28.8,Moderate Misalignment,39.1,65.8,Side Impact Potential,Urban,4,False,Residential,Meets Safe System Standards,Collector Rd Zone1-763,0,0.0,,False,31.9
764,Collector Rd Zone1-764,Collector,Aligned,18,Aligned,0.74970717656847,0.74970717656847,0.24788261920848456,0.0023810204404923095,2.9183782553011613e-05,29,29,50.0,25.9,27.8,50,93.7,0,0.0,0.342,13.040763604244647,77.62028879452443,13.038841555448194,77.62275486588597,"LINESTRING(77.620289 13.040764, 77.622755 13.038842)",30,17.8,No,0,0,0,Poor,Low,3.11,1.0,0.0,24.0,Safe,SEG-00764,SEG_000000764,73.7,29,19.2,Aligned,28.9,61.6,Side Impact Potential,Urban,2,False,Commercial,Poor Infrastructure,Collector Rd Zone1-764,0,0.0,,False,25.8
765,Collector Rd Zone1-765,Collector,Moderate Misalignment,27,Moderate Misalignment,0.57718881989621,0.42162816350992866,0.57718881989621,0.001118457490996957,6.455910286442011e-05,50,50,52.5,55.3,36.0,50,92.0,0,0.0,0.268,13.063867903701766,77.54980255261025,13.065817597942823,77.55125294056462,"LINESTRING(77.549803 13.063868, 77.551253 13.065818)",40,34.1,No,0,0,0,Good,Low,2.19,0.74,26.0,28.0,Moderate Risk,SEG-00765,SEG_000000765,73.7,50,29.0,Moderate Misalignment,50.4,57.1,Side Impact Potential,Urban,3,False,Industrial,Meets Safe System Standards,Collector Rd Zone1-765,0,0.0,,False,45.4
766,Collector Rd Zone1-766,Collector,Moderate Misalignment,28,Moderate Misalignment,0.5349074150687506,0.4413961816402683,0.5349074150687506,0.02241417888837691,0.0012822244026041785,28,28,52.5,30.6,45.5,30,90.5,0,0.0,0.329,13.007977797424244,77.54480391191154,13.008057314891955,77.54176426685048,"LINESTRING(77.544804 13.007978, 77.541764 13.008057)",30,48.8,No,0,0,1,Good,Medium,2.86,1.0,0.0,30.7,Moderate Risk,SEG-00766,SEG_000000766,71.3,28,24.7,Aligned,28.1,68.4,Significant Pedestrian Interaction,Urban,3,False,Commercial,High Pedestrian Interaction | Poor Infrastructure,Collector Rd Zone1-766,0,0.0,,False,23.7
767,Collector Rd Zone1-767,Collector,Aligned,10,Aligned,0.9867986459500272,0.9867986459500272,0.01238156656448096,0.0007745060047450643,4.528148074702789e-05,22,22,63.0,30.6,27.9,50,81.0,0,0.329,0.5860000000000001,13.008057314891955,77.54176426685048,13.008795200809674,77.53951585679475,"LINESTRING(77.541764 13.008057, 77.539516 13.008795)",30,19.6,No,0,0,0,Good,Low,3.07,1.0,0.0,23.2,Safe,SEG-00767,SEG_000000767,75.0,22,18.6,Aligned,21.7,59.3,Side Impact Potential,Urban,4,True,Industrial,Poor Infrastructure,Collector Rd Zone1-766,1,0.134,Light,False,17.3
768,Collector Rd Zone1-768,Collector,Aligned,13,Aligned,0.9105395038434567,0.9105395038434567,0.08387431088679285,0.005546731949746148,3.9453320004179944e-05,37,37,50.0,34.1,47.4,50,83.6,0,0.0,0.276,13.039470875584016,77.57131277132248,13.037272331319558,77.57012979261482,"LINESTRING(77.571313 13.039471, 77.57013 13.037272)",40,54.2,No,0,0,1,Good,Low,2.41,1.0,0.0,30.9,Moderate Risk,SEG-00768,SEG_000000768,71.9,37,24.9,Aligned,37.4,60.7,Side Impact Potential,Urban,2,False,Residential,Poor Infrastructure,Collector Rd Zone1-768,0,0.155,Light,False,29.1
769,Collector Rd Zone1-769,Collector,Aligned,11,Aligned,0.9684521640107596,0.9684521640107596,0.030752286879102187,0.000783024373889405,1.252473624877095e-05,32,32,52.5,30.6,27.3,50,76.9,0,0.2759999999999999,0.601,13.037272331319558,77.57012979261482,13.035171888883085,77.56803925560064,"LINESTRING(77.57013 13.037272, 77.568039 13.035172)",40,18.6,No,0,0,0,Poor,High,2.73,1.0,0.0,23.0,Safe,SEG-00769,SEG_000000769,75.1,32,18.4,Aligned,31.7,58.5,Side Impact Potential,Urban,3,False,Mixed,Poor Infrastructure,Collector Rd Zone1-768,1,0.159,Light,False,24.6
770,Collector Rd Zone1-770,Collector,Aligned,14,Aligned,0.8733448714576264,0.8733448714576264,0.11898828233919735,0.0069476225201401546,0.0007192236830361896,30,30,50.0,100.0,67.8,30,96.9,0,0.0,0.27,12.893605072382504,77.66906999087323,12.89166537118309,77.67056400802296,"LINESTRING(77.66907 12.893605, 77.670564 12.891665)",30,95.0,No,0,0,1,Poor,High,2.54,0.96,4.0,29.4,Moderate Risk,SEG-00770,SEG_000000770,85.1,30,24.8,Aligned,31.3,61.8,Significant Pedestrian Interaction,Urban,2,False,Residential,High Pedestrian Interaction,Collector Rd Zone1-770,0,0.0,,False,28.0
771,Collector Rd Zone1-771,Collector,Moderate Misalignment,38,Moderate Misalignment,0.9215194706288836,0.0768149039320044,0.9215194706288836,0.0016281015245284709,3.7523914583451385e-05,50,50,55.0,27.1,32.0,50,99.6,0,0.0,0.304,13.022986597748895,77.63459992647537,13.024811289963194,77.63250656389637,"LINESTRING(77.6346 13.022987, 77.632507 13.024811)",40,26.5,No,0,0,0,Poor,Low,2.95,0.72,28.0,31.4,Moderate Risk,SEG-00771,SEG_000000771,66.1,50,32.2,Moderate Misalignment,51.3,59.0,Side Impact Potential,Urban,4,False,Mixed,Poor Infrastructure,Collector Rd Zone1-771,0,0.158,Light,False,39.7
772,Collector Rd Zone1-772,Collector,Moderate Misalignment,28,Moderate Misalignment,0.6028596451545919,0.3919766530816694,0.6028596451545919,0.0029913197411541945,0.0021723820225845224,32,32,60.5,40.0,36.8,50,91.8,0,0.0,0.309,12.919756570609769,77.5356515636374,12.922248607339917,77.53438416792505,"LINESTRING(77.535652 12.919757, 77.534384 12.922249)",30,30.5,No,0,0,1,Good,Low,3.2,0.94,6.0,26.4,Moderate Risk,SEG-00772,SEG_000000772,74.5,32,22.5,Aligned,31.9,67.6,Side Impact Potential,Urban,3,True,Residential,Meets Safe System Standards,Collector Rd Zone1-772,0,0.175,Light,False,24.5
773,Collector Rd Zone1-773,Collector,Moderate Misalignment,35,Moderate Misalignment,0.7919422255444285,0.19235621353004298,0.7919422255444285,0.015662621851120998,3.893907440760109e-05,25,25,55.0,69.4,54.3,30,82.5,0,0.309,0.627,12.922248607339917,77.53438416792505,12.92466935484991,77.53281785081133,"LINESTRING(77.534384 12.922249, 77.532818 12.924669)",30,59.0,No,0,0,2,Good,Medium,3.09,1.0,0.0,28.0,Moderate Risk,SEG-00773,SEG_000000773,80.3,25,22.7,Aligned,24.9,68.1,Significant Pedestrian Interaction,Urban,4,False,Commercial,High Pedestrian Interaction,Collector Rd Zone1-772,1,0.213,Light,False,18.3
774,Collector Rd Zone1-774,Collector,Moderate Misalignment,39,Moderate Misalignment,0.9709332542517958,0.025008017104799288,0.9709332542517958,0.003490977896038563,0.0005677507473662505,50,50,55.0,36.5,44.8,50,99.5,0,0.0,0.302,12.928739219277784,77.52647890264082,12.92617707520362,77.52554351835956,"LINESTRING(77.526479 12.928739, 77.525544 12.926177)",40,48.8,No,0,0,1,Good,Medium,2.33,0.65,35.0,36.6,Moderate Risk,SEG-00774,SEG_000000774,64.4,50,38.2,Moderate Misalignment,54.0,66.1,Side Impact Potential,Urban,4,False,Commercial,Meets Safe System Standards,Collector Rd Zone1-774,0,0.216,Light,False,39.7
775,Collector Rd Zone1-775,Collector,Moderate Misalignment,34,Moderate Misalignment,0.7788364052610725,0.21491884011619997,0.7788364052610725,0.004554061450363556,0.0016906931723640248,32,32,50.0,48.2,45.3,50,97.5,0,0.0,0.283,13.001379123548627,77.64706875390755,13.000951712035151,77.64449714808579,"LINESTRING(77.647069 13.001379, 77.644497 13.000952)",30,47.0,No,0,0,2,Good,High,3.33,0.92,8.0,28.9,Moderate Risk,SEG-00775,SEG_000000775,74.8,32,24.7,Aligned,32.3,61.6,Side Impact Potential,Urban,2,False,Residential,Meets Safe System Standards,Collector Rd Zone1-775,0,0.0,,False,28.3
776,Collector Rd Zone1-776,Collector,Moderate Misalignment,36,Moderate Misalignment,0.8680609486170714,0.127530703073935,0.8680609486170714,0.0029970023965359472,0.0014113459124576483,29,29,55.0,31.8,36.6,50,94.3,0,0.0,0.34,12.967176118651413,77.69187312371231,12.968595691082406,77.68909187116122,"LINESTRING(77.691873 12.967176, 77.689092 12.968596)",30,32.1,No,0,0,1,Good,Medium,2.64,1.0,0.0,26.7,Moderate Risk,SEG-00776,SEG_000000776,73.5,29,21.5,Aligned,29.1,62.7,Side Impact Potential,Urban,4,False,Mixed,Poor Infrastructure,Collector Rd Zone1-776,0,0.0,,False,26.2
777,Collector Rd Zone1-777,Collector,Aligned,18,Aligned,0.7518335095925471,0.7518335095925471,0.24620912001520592,0.0019486955749556207,8.674817291231554e-06,28,28,55.0,0.0,20.3,50,93.1,0,0.3400000000000001,0.5980000000000001,12.968595691082406,77.68909187116122,12.96987639512272,77.68710267635527,"LINESTRING(77.689092 12.968596, 77.687103 12.969876)",30,1.8,No,0,0,0,Good,Low,2.81,1.0,0.0,25.1,Moderate Risk,SEG-00777,SEG_000000777,68.0,28,20.0,Aligned,28.1,64.5,Side Impact Potential,Urban,4,False,Mixed,Poor Infrastructure,Collector Rd Zone1-776,1,0.0,,False,25.4
778,Collector Rd Zone1-778,Collector,Aligned,11,Aligned,0.9838806499411691,0.9838806499411691,0.014907207935153625,0.0011907233667116262,2.1418756965674577e-05,36,36,55.0,49.4,30.6,50,71.2,0,0.0,0.256,13.038427876644713,77.55905889353114,13.036401481432646,77.55793303658622,"LINESTRING(77.559059 13.038428, 77.557933 13.036401)",50,20.0,No,0,0,0,Good,Low,2.4,1.0,0.0,21.3,Safe,SEG-00778,SEG_000000778,79.6,36,17.1,Aligned,36.1,65.1,Side Impact Potential,Urban,4,False,Commercial,Meets Safe System Standards,Collector Rd Zone1-778,0,0.0,,False,30.8
779,Collector Rd Zone1-779,Collector,Aligned,10,Aligned,0.9861023861170087,0.9861023861170087,0.012376093617800893,0.0014939247219016563,2.7595543288897e-05,41,41,55.0,34.1,29.0,50,86.1,0,0.0,0.325,13.05489749791778,77.60898351201124,13.054777415435495,77.6059864112276,"LINESTRING(77.608984 13.054897, 77.605986 13.054777)",40,19.5,No,0,0,0,Good,High,2.66,0.98,2.0,23.6,Safe,SEG-00779,SEG_000000779,75.1,41,19.6,Aligned,41.0,61.3,Side Impact Potential,Urban,4,False,Mixed,Poor Infrastructure,Collector Rd Zone1-779,0,0.19,Light,False,30.8
780,Collector Rd Zone1-780,Collector,Moderate Misalignment,38,Moderate Misalignment,0.9205768346152708,0.07849669645146641,0.9205768346152708,0.0008950021283963687,3.14668048664928e-05,50,50,55.0,38.8,35.2,50,99.3,0,0.325,0.5760000000000001,13.054777415435495,77.6059864112276,13.054638223832756,77.60367199338019,"LINESTRING(77.605986 13.054777, 77.603672 13.054638)",40,28.5,No,0,0,0,Good,Low,2.91,0.75,25.0,30.1,Moderate Risk,SEG-00780,SEG_000000780,69.5,50,30.4,Moderate Misalignment,49.9,62.6,Side Impact Potential,Urban,4,False,Residential,Meets Safe System Standards,Collector Rd Zone1-779,1,0.0,,False,40.5
781,Collector Rd Zone1-781,Collector,Aligned,15,Aligned,0.8276550605399299,0.8276550605399299,0.17046538206187636,0.0018327773930915086,4.6780005102307e-05,28,28,55.0,24.7,28.2,50,92.2,0,0.0,0.291,13.023651055712902,77.54365420658847,13.021822839303503,77.54557658742857,"LINESTRING(77.543654 13.023651, 77.545577 13.021823)",30,17.4,No,0,0,0,Poor,High,3.15,1.0,0.0,24.3,Safe,SEG-00781,SEG_000000781,73.2,28,19.5,Aligned,27.6,63.0,Side Impact Potential,Urban,4,False,Residential,Poor Infrastructure,Collector Rd Zone1-781,0,0.0,,False,24.8
782,Collector Rd Zone1-782,Collector,Moderate Misalignment,30,Moderate Misalignment,0.647835942026339,0.3450801706147483,0.647835942026339,0.00481595960739754,0.0022679277515152744,45,45,55.0,34.1,37.9,50,91.1,0,0.0,0.395,12.875681046505289,77.59670897075914,12.872219660689495,77.59588005755347,"LINESTRING(77.596709 12.875681, 77.59588 12.87222)",40,33.7,No,0,0,1,Good,High,2.9,0.88,12.0,29.3,Moderate Risk,SEG-00782,SEG_000000782,70.9,45,26.5,Moderate Misalignment,44.7,63.7,Side Impact Potential,Urban,4,False,Mixed,Poor Infrastructure,Collector Rd Zone1-782,0,0.183,Light,False,34.1
783,Collector Rd Zone1-783,Collector,Aligned,12,Aligned,0.9394778976913087,0.9394778976913087,0.057691972178624554,0.0027596914714485333,7.043865861821531e-05,41,41,50.0,31.8,30.1,50,93.2,0,0.395,0.674,12.872219660689495,77.59588005755347,12.86995538525307,77.59477864702114,"LINESTRING(77.59588 12.87222, 77.594779 12.869955)",40,24.2,No,0,0,0,Good,Medium,2.26,0.98,2.0,24.4,Safe,SEG-00783,SEG_000000783,74.2,41,20.2,Aligned,40.9,57.5,Side Impact Potential,Urban,2,False,Mixed,Poor Infrastructure,Collector Rd Zone1-782,1,0.0,,False,35.4
784,Collector Rd Zone1-784,Collector,Aligned,16,Aligned,0.7865347273739168,0.7865347273739168,0.21159299957239697,0.001849877321634723,2.2395732051535017e-05,28,28,55.0,9.4,24.8,50,91.4,0,0.0,0.323,12.90005566851502,77.66851409207162,12.90239255739245,77.67028199745378,"LINESTRING(77.668514 12.900056, 77.670282 12.902393)",30,8.8,No,0,0,0,Good,Low,2.86,1.0,0.0,25.4,Moderate Risk,SEG-00784,SEG_000000784,69.7,28,20.3,Aligned,27.6,67.5,Side Impact Potential,Urban,4,False,Residential,Poor Infrastructure,Collector Rd Zone1-784,0,0.0,,False,24.3
785,Collector Rd Zone1-785,Collector,Moderate Misalignment,29,Moderate Misalignment,0.6354352889624588,0.3634286111153652,0.6354352889624588,0.0010813794986836822,5.4720423492409995e-05,31,31,55.0,55.3,34.0,50,94.5,0,0.323,0.7210000000000001,12.90239255739245,77.67028199745378,12.905189526839091,77.67257423278932,"LINESTRING(77.670282 12.902393, 77.672574 12.90519)",30,28.8,No,0,0,0,Good,Medium,2.6,0.96,4.0,22.4,Safe,SEG-00785,SEG_000000785,79.8,31,18.8,Aligned,31.2,60.3,Side Impact Potential,Urban,4,False,Industrial,Meets Safe System Standards,Collector Rd Zone1-784,1,0.0,,False,26.3
786,Collector Rd Zone1-786,Collector,Aligned,21,Aligned,0.6894213319597268,0.6894213319597268,0.26305575779963897,0.046661449434166245,0.0008614608064678864,27,27,55.0,49.4,42.8,30,86.5,0,0.0,0.37,12.918877649592728,77.6522251632928,12.91598713870694,77.65391411089661,"LINESTRING(77.652225 12.918878, 77.653914 12.915987)",30,45.4,No,0,0,3,Good,Low,2.95,1.0,0.0,26.4,Moderate Risk,SEG-00786,SEG_000000786,77.1,27,21.3,Aligned,26.9,63.4,Significant Pedestrian Interaction,Urban,4,False,Residential,High Pedestrian Interaction,Collector Rd Zone1-786,0,0.158,Light,False,21.0
787,Collector Rd Zone1-787,Collector,High Misalignment,64,High Misalignment,0.739432045450476,0.07585957971652948,0.18446188534805164,0.739432045450476,0.00024648948494297257,30,30,55.0,75.3,54.2,30,99.4,0,0.0,0.329,12.9485770605335,77.66181354999952,12.9506582060153,77.65965996405902,"LINESTRING(77.661814 12.948577, 77.65966 12.950658)",50,61.6,No,0,0,1,Poor,Low,3.24,0.81,19.0,45.0,Moderate Risk,SEG-00787,SEG_000000787,60.3,30,57.9,High Misalignment,59.7,65.2,Significant Pedestrian Interaction,Urban,4,False,Commercial,Speed Limit Misaligned | High Pedestrian Interaction | Above Human Tolerance Limit,Collector Rd Zone1-787,0,0.0,,False,50.4
788,Collector Rd Zone1-788,Collector,Aligned,12,Aligned,0.9411545186316675,0.9411545186316675,0.05828506126698054,0.0005522837668282475,8.136334523862105e-06,27,27,55.0,23.5,23.6,50,72.3,0,0.0,0.343,13.018897355983574,77.67480870297082,13.017381227925918,77.67204765363248,"LINESTRING(77.674809 13.018897, 77.672048 13.017381)",40,9.7,No,0,0,0,Poor,Low,2.53,1.0,0.0,22.6,Safe,SEG-00788,SEG_000000788,73.8,27,18.1,Aligned,27.4,61.1,Side Impact Potential,Urban,4,False,Commercial,Poor Infrastructure,Collector Rd Zone1-788,0,0.157,Light,False,21.5
789,Collector Rd Zone1-789,Collector,Aligned,11,Aligned,0.9755625351458792,0.9755625351458792,0.023110561410914155,0.0012960933873532594,3.0810055853437216e-05,34,34,60.5,20.0,31.0,50,84.8,0,0.0,0.279,12.893358643425731,77.58330119124567,12.893915866810689,77.58580943334441,"LINESTRING(77.583301 12.893359, 77.585809 12.893916)",40,23.4,No,0,0,0,Good,Medium,3.21,1.0,0.0,26.3,Moderate Risk,SEG-00789,SEG_000000789,71.3,34,21.1,Aligned,34.0,58.7,Side Impact Potential,Urban,3,True,Commercial,Poor Infrastructure,Collector Rd Zone1-789,0,0.0,,False,29.9
790,Collector Rd Zone1-790,Collector,Aligned,11,Aligned,0.9623830452005967,0.9623830452005967,0.03711779004855592,0.0004913867572036293,7.77799364371235e-06,34,34,50.0,70.6,34.4,50,78.9,0,0.0,0.397,13.027668815947468,77.57482784319795,13.02471701364348,77.5768865830459,"LINESTRING(77.574828 13.027669, 77.576887 13.024717)",40,28.7,No,0,0,0,Poor,High,3.39,1.0,0.0,19.4,Safe,SEG-00790,SEG_000000790,84.7,34,15.7,Aligned,34.3,62.8,Side Impact Potential,Urban,2,False,Commercial,Meets Safe System Standards,Collector Rd Zone1-790,0,0.179,Light,False,25.9
791,Collector Rd Zone1-791,Collector,Aligned,14,Aligned,0.8798043034167476,0.8798043034167476,0.11818473486266398,0.002002445612916891,8.516107671701422e-06,40,40,50.0,11.8,20.6,50,91.9,0,0.397,0.745,13.02471701364348,77.5768865830459,13.022645830116472,77.57929870659662,"LINESTRING(77.576887 13.024717, 77.579299 13.022646)",40,7.4,No,0,0,0,Good,Medium,3.34,1.0,0.0,23.2,Safe,SEG-00791,SEG_000000791,71.3,40,18.5,Aligned,39.6,56.1,Side Impact Potential,Urban,2,False,Commercial,Poor Infrastructure,Collector Rd Zone1-790,1,0.0,,False,34.6
792,Collector Rd Zone1-792,Collector,Moderate Misalignment,25,Moderate Misalignment,0.5245745166558505,0.5245745166558505,0.4653405842852175,0.010025259307288745,5.963975164316745e-05,33,33,50.0,0.0,22.8,50,97.6,0,0.0,0.331,12.891901941328854,77.6336981801794,12.88920186116834,77.6349791976281,"LINESTRING(77.633698 12.891902, 77.634979 12.889202)",30,9.1,No,0,0,0,Poor,High,2.53,0.91,9.0,27.6,Moderate Risk,SEG-00792,SEG_000000792,65.8,33,23.7,Aligned,32.8,59.2,Side Impact Potential,Urban,2,False,Mixed,Poor Infrastructure,Collector Rd Zone1-792,0,0.0,,False,28.4
793,Collector Rd Zone1-793,Collector,Moderate Misalignment,34,Moderate Misalignment,0.7082066176192938,0.25463861235521856,0.7082066176192938,0.03711718933912273,3.758068636503941e-05,24,15,58.0,55.3,43.3,30,63.0,0,0.0,0.386,13.074083420387655,77.62188370747208,13.073131332540466,77.61845682127739,"LINESTRING(77.621884 13.074083, 77.618457 13.073131)",30,49.4,No,0,0,1,Good,Low,2.51,1.0,0.0,25.7,Moderate Risk,SEG-00793,SEG_000000793,78.6,15,20.8,Aligned,24.3,61.8,Significant Pedestrian Interaction,Urban,2,True,Commercial,High Pedestrian Interaction | Active Congestion,Collector Rd Zone1-793,0,0.801,Severe,False,5.3
794,Collector Rd Zone1-794,Collector,Moderate Misalignment,30,Moderate Misalignment,0.6570611145897327,0.34204842782886064,0.6570611145897327,0.0008469994067641533,4.3458174642522086e-05,29,29,55.0,38.8,35.5,50,94.1,0,0.0,0.376,13.02626161435752,77.50303317688098,13.028761679062317,77.50536776179344,"LINESTRING(77.503033 13.026262, 77.505368 13.028762)",30,28.9,No,0,0,0,Good,Medium,2.17,1.0,0.0,25.1,Moderate Risk,SEG-00794,SEG_000000794,75.6,29,20.2,Aligned,29.3,67.3,Side Impact Potential,Urban,4,False,Residential,Meets Safe System Standards,Collector Rd Zone1-794,0,0.0,,False,26.1
795,Collector Rd Zone1-795,Collector,Moderate Misalignment,37,Moderate Misalignment,0.8887503020315631,0.10938055581355682,0.8887503020315631,0.0018231923865264818,4.5949768353597954e-05,47,47,55.0,24.7,32.3,50,96.3,0,0.0,0.317,13.043210461464112,77.55160359946538,13.040609275315564,77.55039941047653,"LINESTRING(77.551604 13.04321, 77.550399 13.040609)",40,25.2,No,0,0,0,Good,Medium,2.99,0.84,16.0,29.5,Moderate Risk,SEG-00795,SEG_000000795,68.3,47,27.8,Moderate Misalignment,46.6,60.7,Side Impact Potential,Urban,4,False,Residential,Poor Infrastructure,Collector Rd Zone1-795,0,0.0,,False,37.6
796,Collector Rd Zone1-796,Collector,Aligned,16,Aligned,0.8084773982037196,0.8084773982037196,0.1735777878799452,0.017263769143608894,0.0006810447727264286,29,29,50.0,14.1,30.0,50,86.2,0,0.0,0.395,12.932018164990131,77.69597090296355,12.933340227156886,77.69935785458074,"LINESTRING(77.695971 12.932018, 77.699358 12.93334)",30,18.7,No,0,0,1,Good,Medium,2.87,1.0,0.0,26.8,Moderate Risk,SEG-00796,SEG_000000796,69.9,29,21.5,Aligned,28.9,66.0,Side Impact Potential,Urban,2,False,Commercial,Poor Infrastructure,Collector Rd Zone1-796,0,0.23,Light,False,20.8
797,Collector Rd Zone1-797,Collector,Moderate Misalignment,36,Moderate Misalignment,0.7959601836577941,0.17555439419032334,0.7959601836577941,0.028475599910023457,9.822241859164712e-06,30,30,60.5,64.7,56.9,30,81.7,0,0.0,0.377,12.945176322970948,77.49463379279163,12.946809970016051,77.49158525359195,"LINESTRING(77.494634 12.945176, 77.491585 12.94681)",40,77.9,No,0,0,1,Good,Medium,2.19,1.0,0.0,36.4,Moderate Risk,SEG-00797,SEG_000000797,70.6,30,37.2,Moderate Misalignment,31.1,59.2,Significant Pedestrian Interaction,Urban,3,True,Commercial,High Pedestrian Interaction | Above Human Tolerance Limit,Collector Rd Zone1-797,0,0.0,,False,27.8
798,Collector Rd Zone1-798,Collector,Aligned,11,Aligned,0.9627924988352616,0.9627924988352616,0.03524861429306111,0.0019243552661532847,3.453160552391627e-05,23,23,55.0,22.4,29.9,50,86.3,0,0.377,0.647,12.946809970016051,77.49158525359195,12.9484951720995,77.48979755654968,"LINESTRING(77.491585 12.94681, 77.489798 12.948495)",30,21.3,No,0,0,0,Good,Low,2.75,1.0,0.0,25.4,Moderate Risk,SEG-00798,SEG_000000798,72.2,23,20.4,Aligned,23.1,63.4,Side Impact Potential,Urban,4,False,Commercial,Poor Infrastructure,Collector Rd Zone1-797,1,0.0,,False,20.8
799,Collector Rd Zone1-799,Collector,Moderate Misalignment,26,Moderate Misalignment,0.5212289115973959,0.4776963317044385,0.5212289115973959,0.0010222937559141072,5.2462942251521294e-05,30,30,63.0,32.9,36.4,50,93.1,0,0.0,0.356,12.891150680082117,77.57145918740797,12.893730543120563,77.5695081791673,"LINESTRING(77.571459 12.891151, 77.569508 12.893731)",30,28.5,No,0,0,0,Poor,Low,2.91,1.0,0.0,26.5,Moderate Risk,SEG-00799,SEG_000000799,73.8,30,21.3,Aligned,29.9,66.8,Side Impact Potential,Urban,4,True,Residential,Poor Infrastructure,Collector Rd Zone1-799,0,0.0,,False,25.4
